scenario_type,noise_type,noise_probability,attack_type,trial,mismatch_rate,threshold,threshold_capped,attack_detected,correct,max_threshold
attack,bit_phase_flip,0.1,pauli_x,12,0.348633,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_x,13,0.785156,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_x,14,0.787109,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_x,15,0.704102,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_x,16,0.792969,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_x,17,0.802734,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_x,18,0.380859,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_x,19,0.632812,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_x,20,0.78125,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,1,0.692383,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,2,0.356445,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,3,0.960938,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,4,0.6875,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,5,0.330078,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,6,0.956055,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,7,0.876953,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,8,0.299805,0.3,True,False,False,0.3
attack,bit_phase_flip,0.1,pauli_y,9,0.304688,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,10,0.850586,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,11,0.958008,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,12,0.942383,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,13,0.680664,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,14,0.951172,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,15,0.634766,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,16,0.625977,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,17,0.84668,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,18,0.943359,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,19,0.304688,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_y,20,0.294922,0.3,True,False,False,0.3
attack,bit_phase_flip,0.1,pauli_z,1,0.666992,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,2,0.704102,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,3,0.038086,0.2752344,False,False,False,0.3
attack,bit_phase_flip,0.1,pauli_z,4,0.727539,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,5,0.699219,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,6,0.709961,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,7,0.636719,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,8,0.65332,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,9,0.649414,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,10,0.054688,0.2818752,False,False,False,0.3
attack,bit_phase_flip,0.1,pauli_z,11,0.056641,0.28265640000000003,False,False,False,0.3
attack,bit_phase_flip,0.1,pauli_z,12,0.670898,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,13,0.128906,0.3,True,False,False,0.3
attack,bit_phase_flip,0.1,pauli_z,14,0.049805,0.279922,False,False,False,0.3
attack,bit_phase_flip,0.1,pauli_z,15,0.664062,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,16,0.046875,0.27875,False,False,False,0.3
attack,bit_phase_flip,0.1,pauli_z,17,0.135742,0.3,True,False,False,0.3
attack,bit_phase_flip,0.1,pauli_z,18,0.706055,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,19,0.6875,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,pauli_z,20,0.733398,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,1,0.503906,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,2,0.488281,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,3,0.491211,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,4,0.492188,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,5,0.31543,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,6,0.355469,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,7,0.488281,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,8,0.333008,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,9,0.505859,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,10,0.491211,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,11,0.320312,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,12,0.53125,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,13,0.514648,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,14,0.490234,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,15,0.305664,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,16,0.482422,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,17,0.500977,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,18,0.474609,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,19,0.524414,0.3,True,True,True,0.3
attack,bit_phase_flip,0.1,entanglement_disruption,20,0.513672,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,1,0.873047,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,2,0.243164,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,3,0.732422,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,4,0.717773,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,5,0.212891,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,6,0.932617,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,7,0.222656,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,8,0.753906,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,9,0.222656,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,10,0.881836,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,11,0.929688,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,12,0.25,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,13,0.242188,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,14,0.875,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,15,0.736328,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_x,16,0.266602,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,17,0.230469,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,18,0.246094,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,19,0.201172,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_x,20,0.211914,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_y,1,0.229492,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_y,2,0.922852,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,3,0.975586,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,4,0.825195,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,5,0.826172,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,6,0.236328,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_y,7,0.211914,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_y,8,0.97168,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,9,0.932617,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,10,0.227539,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_y,11,0.977539,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,12,0.220703,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_y,13,0.237305,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_y,14,0.927734,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,15,0.772461,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,16,0.936523,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,17,0.927734,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,18,0.268555,0.3,True,False,False,0.3
attack,depolarizing,0.1,pauli_y,19,0.800781,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_y,20,0.808594,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,1,0.022461,0.2689844,False,False,False,0.3
attack,depolarizing,0.1,pauli_z,2,0.797852,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,3,0.024414,0.2697656,False,False,False,0.3
attack,depolarizing,0.1,pauli_z,4,0.766602,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,5,0.792969,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,6,0.790039,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,7,0.777344,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,8,0.78418,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,9,0.022461,0.2689844,False,False,False,0.3
attack,depolarizing,0.1,pauli_z,10,0.806641,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,11,0.808594,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,12,0.78125,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,13,0.767578,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,14,0.742188,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,15,0.803711,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,16,0.788086,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,17,0.75293,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,18,0.777344,0.3,True,True,True,0.3
attack,depolarizing,0.1,pauli_z,19,0.085938,0.2943752,False,False,False,0.3
attack,depolarizing,0.1,pauli_z,20,0.063477,0.2853908,False,False,False,0.3
attack,depolarizing,0.1,entanglement_disruption,1,0.506836,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,2,0.296875,0.3,True,False,False,0.3
attack,depolarizing,0.1,entanglement_disruption,3,0.500977,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,4,0.533203,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,5,0.273438,0.3,True,False,False,0.3
attack,depolarizing,0.1,entanglement_disruption,6,0.515625,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,7,0.486328,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,8,0.489258,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,9,0.521484,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,10,0.486328,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,11,0.526367,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,12,0.286133,0.3,True,False,False,0.3
attack,depolarizing,0.1,entanglement_disruption,13,0.486328,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,14,0.298828,0.3,True,False,False,0.3
attack,depolarizing,0.1,entanglement_disruption,15,0.304688,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,16,0.486328,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,17,0.5,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,18,0.50293,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,19,0.495117,0.3,True,True,True,0.3
attack,depolarizing,0.1,entanglement_disruption,20,0.503906,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,1,0.754883,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,2,0.151367,0.3,True,False,False,0.3
attack,readout,0.1,pauli_x,3,0.802734,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,4,0.755859,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,5,0.806641,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,6,0.822266,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,7,0.767578,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,8,0.808594,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,9,0.852539,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,10,0.767578,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,11,0.742188,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,12,0.181641,0.3,True,False,False,0.3
attack,readout,0.1,pauli_x,13,0.771484,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,14,0.757812,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,15,0.833008,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,16,0.842773,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,17,0.830078,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,18,0.182617,0.3,True,False,False,0.3
attack,readout,0.1,pauli_x,19,0.825195,0.3,True,True,True,0.3
attack,readout,0.1,pauli_x,20,0.776367,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,1,0.234375,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,2,0.22168,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,3,0.256836,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,4,0.823242,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,5,0.232422,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,6,0.84375,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,7,0.225586,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,8,0.223633,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,9,0.827148,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,10,0.824219,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,11,0.244141,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,12,0.807617,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,13,0.832031,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,14,0.8125,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,15,0.238281,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,16,0.258789,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,17,0.817383,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,18,0.259766,0.3,True,False,False,0.3
attack,readout,0.1,pauli_y,19,0.819336,0.3,True,True,True,0.3
attack,readout,0.1,pauli_y,20,0.824219,0.3,True,True,True,0.3
attack,readout,0.1,pauli_z,1,0.181641,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,2,0.192383,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,3,0.819336,0.3,True,True,True,0.3
attack,readout,0.1,pauli_z,4,0.180664,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,5,0.179688,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,6,0.825195,0.3,True,True,True,0.3
attack,readout,0.1,pauli_z,7,0.167969,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,8,0.802734,0.3,True,True,True,0.3
attack,readout,0.1,pauli_z,9,0.174805,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,10,0.195312,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,11,0.204102,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,12,0.832031,0.3,True,True,True,0.3
attack,readout,0.1,pauli_z,13,0.209961,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,14,0.739258,0.3,True,True,True,0.3
attack,readout,0.1,pauli_z,15,0.178711,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,16,0.762695,0.3,True,True,True,0.3
attack,readout,0.1,pauli_z,17,0.160156,0.3,True,False,False,0.3
attack,readout,0.1,pauli_z,18,0.766602,0.3,True,True,True,0.3
attack,readout,0.1,pauli_z,19,0.746094,0.3,True,True,True,0.3
attack,readout,0.1,pauli_z,20,0.814453,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,1,0.508789,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,2,0.250977,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,3,0.506836,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,4,0.246094,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,5,0.488281,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,6,0.269531,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,7,0.510742,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,8,0.477539,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,9,0.479492,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,10,0.242188,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,11,0.239258,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,12,0.495117,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,13,0.501953,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,14,0.24707,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,15,0.499023,0.3,True,True,True,0.3
attack,readout,0.1,entanglement_disruption,16,0.260742,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,17,0.262695,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,18,0.255859,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,19,0.259766,0.3,True,False,False,0.3
attack,readout,0.1,entanglement_disruption,20,0.237305,0.3,True,False,False,0.3
normal,bit_flip,0.0,none,1,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,2,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,3,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,4,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,5,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,6,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,7,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,8,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,9,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,10,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,11,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,12,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,13,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,14,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,15,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,16,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,17,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,18,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,19,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.0,none,20,0.0,0.26,False,False,True,0.32
normal,bit_flip,0.05,none,1,0.15332,0.32,True,False,True,0.32
normal,bit_flip,0.05,none,2,0.110352,0.3041408,False,False,True,0.32
normal,bit_flip,0.05,none,3,0.123047,0.3092188,False,False,True,0.32
normal,bit_flip,0.05,none,4,0.113281,0.30531240000000004,False,False,True,0.32
normal,bit_flip,0.05,none,5,0.117188,0.3068752,False,False,True,0.32
normal,bit_flip,0.05,none,6,0.026367,0.27054680000000003,False,False,True,0.32
normal,bit_flip,0.05,none,7,0.128906,0.3115624,False,False,True,0.32
normal,bit_flip,0.05,none,8,0.115234,0.3060936,False,False,True,0.32
normal,bit_flip,0.05,none,9,0.171875,0.32,True,False,True,0.32
normal,bit_flip,0.05,none,10,0.075195,0.290078,False,False,True,0.32
normal,bit_flip,0.05,none,11,0.099609,0.2998436,False,False,True,0.32
normal,bit_flip,0.05,none,12,0.154297,0.32,True,False,True,0.32
normal,bit_flip,0.05,none,13,0.12207,0.308828,False,False,True,0.32
normal,bit_flip,0.05,none,14,0.138672,0.3154688,False,False,True,0.32
normal,bit_flip,0.05,none,15,0.033203,0.2732812,False,False,True,0.32
normal,bit_flip,0.05,none,16,0.103516,0.3014064,False,False,True,0.32
normal,bit_flip,0.05,none,17,0.06543,0.286172,False,False,True,0.32
normal,bit_flip,0.05,none,18,0.072266,0.2889064,False,False,True,0.32
normal,bit_flip,0.05,none,19,0.155273,0.32,True,False,True,0.32
normal,bit_flip,0.05,none,20,0.106445,0.302578,False,False,True,0.32
normal,bit_flip,0.1,none,1,0.205078,0.32,True,False,True,0.32
normal,bit_flip,0.1,none,2,0.241211,0.32,True,False,True,0.32
normal,bit_flip,0.1,none,3,0.203125,0.32,True,False,True,0.32
normal,bit_flip,0.1,none,4,0.149414,0.3197656,False,False,True,0.32
normal,bit_flip,0.1,none,5,0.061523,0.2846092,False,False,True,0.32
normal,bit_flip,0.1,none,6,0.257812,0.32,True,False,True,0.32
normal,bit_flip,0.1,none,7,0.0625,0.28500000000000003,False,False,True,0.32
normal,bit_flip,0.1,none,8,0.040039,0.2760156,False,False,True,0.32
normal,bit_flip,0.1,none,9,0.140625,0.31625000000000003,False,False,True,0.32
normal,bit_flip,0.1,none,10,0.042969,0.27718760000000003,False,False,True,0.32
normal,bit_flip,0.1,none,11,0.291016,0.32,True,False,True,0.32
normal,bit_flip,0.1,none,12,0.052734,0.2810936,False,False,True,0.32
normal,bit_flip,0.1,none,13,0.267578,0.32,True,False,True,0.32
normal,bit_flip,0.1,none,14,0.227539,0.32,True,False,True,0.32
normal,bit_flip,0.1,none,15,0.15918,0.32,True,False,True,0.32
normal,bit_flip,0.1,none,16,0.053711,0.2814844,False,False,True,0.32
normal,bit_flip,0.1,none,17,0.067383,0.2869532,False,False,True,0.32
normal,bit_flip,0.1,none,18,0.162109,0.32,True,False,True,0.32
normal,bit_flip,0.1,none,19,0.131836,0.3127344,False,False,True,0.32
normal,bit_flip,0.1,none,20,0.264648,0.32,True,False,True,0.32
normal,bit_flip,0.15,none,1,0.243164,0.32,True,False,True,0.32
normal,bit_flip,0.15,none,2,0.258789,0.32,True,False,True,0.32
normal,bit_flip,0.15,none,3,0.225586,0.32,True,False,True,0.32
normal,bit_flip,0.15,none,4,0.070312,0.2881248,False,False,True,0.32
normal,bit_flip,0.15,none,5,0.305664,0.32,True,False,True,0.32
normal,bit_flip,0.15,none,6,0.188477,0.32,True,False,True,0.32
normal,bit_flip,0.15,none,7,0.295898,0.32,True,False,True,0.32
normal,bit_flip,0.15,none,8,0.082031,0.29281240000000003,False,False,True,0.32
normal,bit_flip,0.15,none,9,0.306641,0.32,True,False,True,0.32
normal,bit_flip,0.15,none,10,0.087891,0.2951564,False,False,True,0.32
normal,bit_flip,0.15,none,11,0.325195,0.32,True,True,False,0.32
normal,bit_flip,0.15,none,12,0.181641,0.32,True,False,True,0.32
normal,bit_flip,0.15,none,13,0.083008,0.2932032,False,False,True,0.32
